method n p rho rep time mse
0 5000 20000 0.1 1 32.394 0.00505587215145755
1 5000 20000 0.1 1 803.406 0.00505587215145756
2 5000 20000 0.1 1 7.39099999999996 0.0153226659340113
3 5000 20000 0.1 1 10.1130000000001 0.0153608958153519
0 5000 20000 0.1 2 33.5400000000001 0.00508121181078326
1 5000 20000 0.1 2 887.087 0.00508121181078327
2 5000 20000 0.1 2 7.27699999999982 0.0152912996790224
3 5000 20000 0.1 2 9.25399999999991 0.0153551731906018
0 5000 20000 0.1 3 30.3340000000001 0.00512883174590492
1 5000 20000 0.1 3 820.18 0.00512883174590495
2 5000 20000 0.1 3 8.26600000000008 0.0153392651736843
3 5000 20000 0.1 3 9.83300000000008 0.0153713224354216
