method n p rho rep time mse
0 10000 5000 0.9 1 395.89 0.0160606231209662
1 10000 5000 0.9 1 1690.964 0.0159159571536818
2 10000 5000 0.9 1 8.66799999999967 0.0484572791420038
3 10000 5000 0.9 1 8.95800000000008 0.0294327806309134
0 10000 5000 0.9 2 261.179 0.016050386149254
1 10000 5000 0.9 2 1092.586 0.0159944329737387
2 10000 5000 0.9 2 7.28300000000036 0.0456694052452841
3 10000 5000 0.9 2 9.75500000000011 0.0295152517469004
0 10000 5000 0.9 3 173.775 0.0157117984728681
1 10000 5000 0.9 3 564.336 0.0157320892914956
2 10000 5000 0.9 3 3.48700000000008 0.0490574082997565
3 10000 5000 0.9 3 4.21199999999953 0.0294388099114391
