method n p rho rep time mse
0 10000 100 0.1 1 0.569 0.0256044794349273
1 10000 100 0.1 1 0.147 0.0256044794349273
2 10000 100 0.1 1 0.184 0.0683563538823017
3 10000 100 0.1 1 0.302 0.0529744191737684
0 10000 100 0.1 2 0.591 0.0241739396494066
1 10000 100 0.1 2 0.148999999999999 0.0241739396494067
2 10000 100 0.1 2 0.202 0.0727274923103633
3 10000 100 0.1 2 0.308999999999999 0.0545139827061208
0 10000 100 0.1 3 0.626999999999999 0.0267945308803743
1 10000 100 0.1 3 0.174000000000001 0.0267945308803743
2 10000 100 0.1 3 0.190999999999999 0.0761305697876089
3 10000 100 0.1 3 0.306999999999999 0.0574980525352635
