method n p rho rep time mse
0 1000 50000 0 1 13.213 0.0042591884194537
1 1000 50000 0 1 154.549 0.00425918841945363
2 1000 50000 0 1 6.97299999999998 0.0104389005191568
3 1000 50000 0 1 6.21199999999999 0.0104385412542311
0 1000 50000 0 2 13.21 0.00427889619586926
1 1000 50000 0 2 145.464 0.00427889619586921
2 1000 50000 0 2 4.87600000000003 0.0104391492823909
3 1000 50000 0 2 6.51499999999999 0.0104377248369924
0 1000 50000 0 3 13.611 0.00428306600021221
1 1000 50000 0 3 148.705 0.00428306600021219
2 1000 50000 0 3 5.57100000000003 0.0104389555227106
3 1000 50000 0 3 7.08900000000006 0.0104377016482306
