method n p rho rep time mse
0 10000 5000 0.1 1 186.882 0.0138817531180002
1 10000 5000 0.1 1 1743.389 0.0137957736163543
2 10000 5000 0.1 1 7.279 0.0210942496856275
3 10000 5000 0.1 1 12.9959999999999 0.0189856852031993
0 10000 5000 0.1 2 157.474 0.0141042694910933
1 10000 5000 0.1 2 1122.035 0.0139861375961506
2 10000 5000 0.1 2 6.29500000000007 0.02121317535542
3 10000 5000 0.1 2 8.67399999999998 0.0189791162500477
0 10000 5000 0.1 3 90.4029999999998 0.0142607464138394
1 10000 5000 0.1 3 601.846 0.0142607464138394
2 10000 5000 0.1 3 5.61200000000008 0.0212855865448301
3 10000 5000 0.1 3 8.36400000000003 0.0191647949018784
