method n p rho rep time mse
0 10000 5000 0 1 26.147 0.0139778174910751
1 10000 5000 0 1 216.602 0.0139341668697911
2 10000 5000 0 1 2.15000000000001 0.0213975729733307
3 10000 5000 0 1 2.77499999999998 0.0183837500584099
0 10000 5000 0 2 32.811 0.0140017907311639
1 10000 5000 0 2 227.012 0.0139498271160277
2 10000 5000 0 2 2.12200000000007 0.0216741580921739
3 10000 5000 0 2 2.73399999999992 0.0184240720750592
0 10000 5000 0 3 26.699 0.0141697280583672
1 10000 5000 0 3 223.893 0.0141369682743694
2 10000 5000 0 3 2.14300000000003 0.0214779703194766
3 10000 5000 0 3 2.76299999999992 0.0183574469277393
