method n p rho rep time mse
0 100 100 0.1 1 0.0640000000000001 0.204184484595731
1 100 100 0.1 1 0.0350000000000001 0.204184484595731
2 100 100 0.1 1 0.00399999999999956 0.185114878725721
3 100 100 0.1 1 0.00499999999999989 0.177354089440869
0 100 100 0.1 2 0.0830000000000002 0.21639185028508
1 100 100 0.1 2 0.0499999999999998 0.216285317792341
2 100 100 0.1 2 0.004 0.180912139491815
3 100 100 0.1 2 0.00499999999999989 0.176898780947362
0 100 100 0.1 3 0.145 0.233471525479396
1 100 100 0.1 3 0.0999999999999996 0.233471525479396
2 100 100 0.1 3 0.00499999999999989 0.193311456178131
3 100 100 0.1 3 0.00499999999999989 0.177136018379505
