method n p rho rep time mse
0 1000 50000 0.5 1 34.145 0.00419400553498182
1 1000 50000 0.5 1 328.181 0.0041940055349819
2 1000 50000 0.5 1 9.00700000000001 0.0104633608238815
3 1000 50000 0.5 1 12.362 0.0104604415123488
0 1000 50000 0.5 2 33.722 0.00430222684117186
1 1000 50000 0.5 2 477.869 0.00430222684117178
2 1000 50000 0.5 2 13.8200000000001 0.010460589771602
3 1000 50000 0.5 2 14.7760000000001 0.010459932885722
0 1000 50000 0.5 3 15.298 0.00424012380559366
1 1000 50000 0.5 3 223.458 0.00424012380559376
2 1000 50000 0.5 3 9.82899999999995 0.0104613852800415
3 1000 50000 0.5 3 13.4570000000001 0.0104600148855406
