method n p rho rep time mse
0 10000 1000 0.1 1 2.369 0.0132248217433
1 10000 1000 0.1 1 6.037 0.0132248217433
2 10000 1000 0.1 1 0.391999999999999 0.0382376837384331
3 10000 1000 0.1 1 0.571999999999999 0.0238093957419516
0 10000 1000 0.1 2 2.264 0.012405280524438
1 10000 1000 0.1 2 8.353 0.012405280524438
2 10000 1000 0.1 2 0.381999999999998 0.038172972522893
3 10000 1000 0.1 2 0.556999999999999 0.0232172416741012
0 10000 1000 0.1 3 2.37 0.0126906334338603
1 10000 1000 0.1 3 6.094 0.0126906334338603
2 10000 1000 0.1 3 0.390999999999998 0.0371120929017343
3 10000 1000 0.1 3 0.572000000000003 0.0222666454074135
