method n p rho rep time mse
0 1e+05 1000 0.5 1 74.373 0.00563096626818492
1 1e+05 1000 0.5 1 205.603 0.00563096626818451
2 1e+05 1000 0.5 1 11.675 0.0240947844267155
3 1e+05 1000 0.5 1 15.755 0.016355485797771
0 1e+05 1000 0.5 2 64.217 0.00577219165890765
1 1e+05 1000 0.5 2 209.21 0.00577219165890769
2 1e+05 1000 0.5 2 11.383 0.0230221312404738
3 1e+05 1000 0.5 2 15.7149999999999 0.0158317440330714
0 1e+05 1000 0.5 3 62.284 0.00554693528899548
1 1e+05 1000 0.5 3 202.637 0.00554693528899544
2 1e+05 1000 0.5 3 11.0619999999999 0.0234360380039746
3 1e+05 1000 0.5 3 15.543 0.0161919532290649
