method n p rho rep time mse
0 5000 5000 0.9 1 82.148 0.0220780829189603
1 5000 5000 0.9 1 290.822 0.0222255293019569
2 5000 5000 0.9 1 1.83300000000003 0.053534573696136
3 5000 5000 0.9 1 2.80199999999996 0.0313464950614032
0 5000 5000 0.9 2 79.49 0.0219169612565898
1 5000 5000 0.9 2 301.273 0.0218923393994544
2 5000 5000 0.9 2 2.44299999999998 0.087910743141077
3 5000 5000 0.9 2 3.07500000000005 0.0313362881880506
0 5000 5000 0.9 3 109.731 0.022037847429761
1 5000 5000 0.9 3 245.059 0.021955225125826
2 5000 5000 0.9 3 2.36699999999996 0.0373578276660451
3 5000 5000 0.9 3 3.07099999999991 0.0313484845937017
