method n p rho rep time mse
0 5000 1000 0.2 1 3.921 0.0194824077185189
1 5000 1000 0.2 1 9.844 0.0194824915664953
2 5000 1000 0.2 1 0.425000000000001 0.0385510685823995
3 5000 1000 0.2 1 0.567 0.0260184901481309
0 5000 1000 0.2 2 3.366 0.018268582715359
1 5000 1000 0.2 2 9.376 0.0182685827153589
2 5000 1000 0.2 2 0.396000000000001 0.0377560503975916
3 5000 1000 0.2 2 0.541000000000004 0.0252687194044939
0 5000 1000 0.2 3 3.501 0.0186169754365015
1 5000 1000 0.2 3 8.056 0.0186172171440572
2 5000 1000 0.2 3 0.411999999999999 0.0380725588705199
3 5000 1000 0.2 3 0.583000000000006 0.0258601030940462
