1808.7721 0.252534661435681 34864.3725616162 0.176124672730363
3650.5406 0.230168067949625 64985.6590189971 0.176697277434169
1733.8773 0.23790001011818 21642.9758183035 0.179266390848925
1032.0534 0.238284848648184 4478.15529903069 0.174011580648649
1761.6458 0.230391570960453 17656.2429029136 0.173322859129494
834.8959 0.245838955571044 3210.58914284086 0.17751790617653
2060.0502 0.236212304212799 24943.6691832118 0.176469790227135
1592.9866 0.241322634819646 12971.1625989168 0.179918973072355
1358.5298 0.238231696529153 11611.0746579799 0.174486573154321
1560.9429 0.242356503626048 10597.3512770243 0.176531597736815
